91282CCB5,MARKET BASED NOTE,0.01625,05/15/2031,,84.828125,84.781250,84.718750
91282CCS8,MARKET BASED NOTE,0.0125,08/15/2031,,81.906250,81.875000,81.812500
91282CDJ7,MARKET BASED NOTE,0.01375,11/15/2031,,82.125000,82.093750,82.031250
91282CDY4,MARKET BASED NOTE,0.01875,02/15/2032,,85.000000,84.968750,84.875000
91282CEP2,MARKET BASED NOTE,0.02875,05/15/2032,,91.500000,91.468750,91.406250
91282CFF3,MARKET BASED NOTE,0.0275,08/15/2032,,90.390625,90.343750,90.281250
91282CFV8,MARKET BASED NOTE,0.04125,11/15/2032,,100.218750,100.187500,100.125000
91282CGM7,MARKET BASED NOTE,0.035,02/15/2033,,95.515625,95.468750,95.406250
91282CHC8,MARKET BASED NOTE,0.03375,05/15/2033,,94.484375,94.437500,94.406250
91282CHT1,MARKET BASED NOTE,0.03875,08/15/2033,,98.265625,98.250000,98.218750
91282CJJ1,MARKET BASED NOTE,0.045,11/15/2033,,103.234375,103.218750,103.156250
912810ES3,MARKET BASED BOND,0.075,11/15/2024,,102.328125,102.000000,101.968750
912810ET1,MARKET BASED BOND,0.07625,02/15/2025,,103.218750,102.968750,102.812500
912810EV6,MARKET BASED BOND,0.06875,08/15/2025,,103.625000,103.406250,103.343750
912810EW4,MARKET BASED BOND,0.06,02/15/2026,,103.093750,102.906250,102.781250
912810EX2,MARKET BASED BOND,0.0675,08/15/2026,,105.921875,105.687500,105.625000
912810EY0,MARKET BASED BOND,0.065,11/15/2026,,105.968750,105.781250,105.750000
912810EZ7,MARKET BASED BOND,0.06625,02/15/2027,,106.984375,106.656250,106.625000
912810FA1,MARKET BASED BOND,0.06375,08/15/2027,,107.250000,107.031250,106.937500
912810FB9,MARKET BASED BOND,0.06125,11/15/2027,,107.000000,106.843750,106.781250
912810FE3,MARKET BASED BOND,0.055,08/15/2028,,106.031250,105.843750,105.812500
912810FF0,MARKET BASED BOND,0.0525,11/15/2028,,105.109375,104.968750,104.875000
912810FG8,MARKET BASED BOND,0.0525,02/15/2029,,105.437500,105.187500,105.156250
